Latitude,Longitude,cidade,estado
3.834007500234746,-51.83474566351347,oiapoque,AP
-29.971670469301557,-52.396497582505745,vila nova do sul,RS
-13.962148191605483,-40.42073877380609,planaltino,BA
-6.377569779566954,-37.18632838788003,sao fernando,RN
-29.465604203932152,-51.520604220692334,salvador do sul,RS
-25.80767697817393,-53.461570438235825,santa izabel do oeste,PR
-15.712001878854586,-48.674512749999984,cocalzinho de goias,GO
-22.29540396466247,-51.38639008437089,anhumas,SP
-25.97646843734403,-51.310603165315584,cruz machado,PR
-12.980610393327659,-41.85440795894736,barra do choca,BA
-27.4340091145216,-53.96116798493659,padre gonzales,RS
-7.760118298029179,-48.57858320156505,bandeirantes do tocantins,TO
-6.94537744743349,-41.32214881710411,bocaina,PI
-7.545124270242329,-35.451749116578156,macaparana,PE
-14.504543454839128,-46.55595238195524,alvorada do norte,GO
-9.967534051487757,-55.825925933444424,carlinda,MT
-24.359605687552534,-52.09340017671091,iretama,PR
-25.270188809132875,-53.57200580827332,lindoeste,PR
-4.9148439142850515,-40.77038535540326,ipaporanga,CE
-14.277952102631142,-38.995374147173415,taboquinhas,BA
-3.5557612060900965,-40.4729099008693,meruoca,CE
-22.569368376757627,-48.15332357679634,santa maria da serra,SP
-13.026404966873868,-41.41927131839613,mucuge,BA
-2.721079000193552,-44.856296609477994,sao bento,MA
-1.8972758489061958,-47.144214809690695,capitao poco,PA
-22.588698896086537,-44.69590125173629,areias,SP
-18.136649274711317,-49.0410594725719,buriti alegre,GO
-20.99134777148238,-51.27900370381215,murutinga do sul,SP
-22.713420900848853,-52.67522166433075,terra rica,PR
-28.12210573549498,-52.140284397596844,vila langaro,RS
-10.337551681277596,-62.934335531435806,cacaulandia,RO
-15.654162571266344,-40.06404935695619,itarantim,BA
-7.18493771408577,-39.73487724019492,santana do cariri,CE
-10.443271876453338,-49.174705518830336,pium,TO
-6.5472646817569915,-42.24990184983361,varzea grande,PI
-21.106965426708385,-44.182792229668024,tiradentes,MG
-11.185049523590532,-61.526996499999974,ministro andreazza,RO
-28.26134939558205,-51.73600442075666,caseiros,RS
0.7070804386419072,-51.40669553095118,porto grande,AP
-5.063107334414175,-36.050796675636796,caicara do norte,RN
-14.017054329325529,-54.09972737499998,paranatinga,MT
-3.5047572761395482,-41.121414703826375,vicosa do ceara,CE
-22.329242918945987,-44.528515257625656,visconde de maua,RJ
-10.738750331482127,-36.85653213453254,pirambu,SE
-3.8680608331022253,-54.217544268481475,placas,PA
-4.290234480840928,-38.64144301388062,barreira,CE
-30.871749237781835,-53.115011679360244,santana da boa vista,RS
-20.444414561594733,-41.87124003190475,alto caparao,MG
-3.502893169251986,-42.133593601417836,joaquim pires,PI
-19.787140387904973,-55.01743119932182,corguinho,MS
-19.223356853418114,-45.9745787125769,matutina,MG
-20.692067345060284,-48.413867748070956,jaborandi,SP
-27.231545677714085,-52.292732190327314,ita,SC
-16.003740361760645,-43.04686595277477,riacho dos machados,MG
-24.585326904383496,-49.4183319946771,doutor ulysses,PR
-19.718631101675314,-45.02537375056312,leandro ferreira,MG
-19.728211661850178,-42.41015802780025,pingo-d'agua,MG
-27.410128619962453,-52.41380433516021,barra do rio azul,RS
-25.367352118891255,-50.44858759276883,teixeira soares,PR
-17.427833376528866,-41.00005392555857,pavao,MG
-7.331953476436757,-40.63653558715228,caldeirao grande do piaui,PI
-32.55824481017861,-53.37530044497582,jaguarao,RS
-19.62324264557497,-42.23135698167366,entre folhas,MG
-13.773576049232219,-50.27963784214865,mundo novo,GO
-12.005376616357829,-44.699178230522065,angical,BA
-3.6665721351631886,-45.38267066857547,pindare mirim,MA
-9.48114351740288,-57.39270864978553,apiacas,MT
-6.455711435627711,-36.204961683066145,nova floresta,PB
-18.62272239881902,-42.28384272431984,coroaci,MG
-21.88913774999997,-45.082175415162084,conceicao do rio verde,MG
-18.26422842715229,-48.15006639482486,cumari,GO
-12.437622853678514,-39.119849616453465,antonio cardoso,BA
-22.45740770863677,-43.498574084419936,governador portela,RJ
-25.735626455723583,-52.1186657800623,foz do jordao,PR
-22.98720939415361,-51.2174670694567,bela vista do paraiso,PR
-21.608031025515096,-43.75716714463316,bias fortes,MG
-6.122106000000002,-35.475278930623794,lagoa salgada,RN
-3.272779074695293,-40.051624969583514,morrinhos,CE
-8.091574211155084,-39.581217346587124,parnamirim,PE
-21.183552273625004,-45.06001508500488,ribeirao vermelho,MG
-20.100145904029844,-54.435868177008416,jaraguari,MS
-16.87621715768188,-44.80505254127219,ibiai,MG
-7.402179118385556,-35.115842285521374,pedras de fogo,PB
-16.78744822951313,-40.371100145579234,palmopolis,MG
-4.745786385095748,-37.961187857628374,palhano,CE
-24.28428164739475,-52.27580028276269,luiziana,PR
-25.03408645773451,-52.99280597537145,campo bonito,PR
-23.24653645159499,-47.805075291972884,campina do monte alegre,SP
-13.35786888033744,-39.81387292838666,cravolandia,BA
-28.630168429237507,-52.95444219094003,selbach,RS
-6.240891939808995,-42.850061744341446,amarante,PI
-9.684488300956328,-36.30310532934245,anadia,AL
-13.85673732298617,-39.744599900098365,apuarema,BA
-3.8178372996816314,-45.90027399999997,alto alegre do pindare,MA
-7.146950460300114,-35.9613318061915,puxinana,PB
-22.1576217033829,-49.33287996418416,avai,SP
-15.471461609086397,-50.639391295315534,matrincha,GO
-29.30902628147657,-52.95331196684241,segredo,RS
-5.358212840312557,-48.544142825887874,esperantina,TO
-28.16547280455031,-48.97641676862353,sao martinho,SC
-11.485514300098549,-37.930040834914294,rio real,BA
-6.522150214175196,-39.523256400312775,jucas,CE
-23.723151470184177,-51.09889453063708,tamarana,PR
-24.79982584118828,-52.715558264392435,altamira do parana,PR
-26.06190238809523,-48.85595189120703,garuva,SC
-20.170281516586662,-42.52500755278653,sao pedro dos ferros,MG
-0.7960992572671816,-47.20108160326568,sao joao de pirabas,PA
-21.745906023413305,-45.519342196706205,monsenhor paulo,MG
-24.187464060743856,-48.53231256516523,guapiara,SP
-20.79917551463677,-43.34686090676132,senhora de oliveira,MG
-27.85697362439169,-55.01545490495296,porto lucena,RS
-23.507033297055685,-53.72973403093714,alto paraiso,PR
-12.758242367373104,-43.886185321956724,serra dourada,BA
-27.98341410494033,-54.842278722261455,campina das missoes,RS
-23.850475677606568,-49.80116622691516,wenceslau braz,PR
-25.506891011104223,-52.52148136930065,rio bonito do iguacu,PR
-19.757620558005705,-48.603170536732286,campo florido,MG
-21.272859124643773,-43.027847999835444,pirauba,MG
-17.651434082017396,-41.803018658375024,ladainha,MG
-8.729317099925646,-35.79570567793531,jaqueira,PE
-29.217292251920327,-52.026175071749165,nova brescia,RS
-3.036797401682013,-41.24145639482143,chaval,CE
-18.507948416526602,-42.08321585665793,marilac,MG
-4.046300315907665,-40.865625827629785,sao benedito,CE
-19.04329047203457,-50.48805214021181,chaveslandia,MG
-16.608722953437777,-50.13441322511203,turvania,GO
-9.006385177487783,-36.058731795035484,sao jose da laje,AL
-10.64608311028627,-37.8986506307411,paripiranga,BA
-29.163124807259454,-51.63664103163147,monte belo do sul,RS
-20.529961565897594,-53.659492047240164,ribas do rio pardo,MS
-14.376850713942659,-41.40865749999999,aracatu,BA
-20.74667529846699,-45.972929075918785,guape,MG
-19.147111404098304,-45.714540087226354,cedro do abaete,MG
-8.716937257572045,-39.79485748605404,santa maria da boa vista,PE
-15.266074339740557,-48.27749880942632,padre bernardo,GO
-23.09156513349393,-51.95792901814498,florida,PR
-10.713135874358157,-43.63536602447927,buritirama,BA
-10.651139831939716,-68.5000792116606,xapuri,AC
-12.521263887473877,-48.4034936003218,carajas,PA
-12.74513805986068,-42.670408362338996,boquira,BA
-18.472742840820892,-42.308747143421144,virgolandia,MG
-26.906360864297653,-52.90693764292864,nova erechim,SC
-5.54006660587973,-35.81589842918104,joao camara,RN
-16.58215306513198,-49.885406044295095,nazario,GO
-7.3271118026238415,-47.461348566695065,carolina,MA
-11.750106956776142,-44.90957351739886,riachao das neves,BA
-26.599638661188028,-53.52246331409222,guaraciaba,SC
-21.8513394321701,-50.71456121963189,brejo bonito,MG
-11.706679991601295,-39.82965414571347,capela do alto alegre,BA
-7.17343562218967,-38.777617990690345,barro,CE
-21.226226414424573,-50.86532787322852,valparaiso,SP
-23.199438042809458,-48.14242949991154,porangaba,SP
-29.189687499999962,-53.15698549999997,estrela velha,RS
-26.897138824721345,-52.716304352514996,coronel freitas,SC
-9.835241131419856,-48.72583047835414,barrolandia,TO
-1.2053068502029967,-46.02107455542178,carutapera,MA
-17.650741751742203,-49.803058183014734,itaguacu,GO
-9.156659869366251,-35.53278136877607,matriz de camaragibe,AL
-11.305140136517297,-48.93824066501631,alianca do tocantins,TO
-27.86428666623477,-49.783112580305854,rio rufino,SC
-19.90502108720819,-43.94590218507847,jequia da praia,AL
-1.6740152531915955,-46.01075156612798,amapa do maranhao,MA
-14.80893429806114,-39.473453691946915,barro preto,BA
-20.96486333248564,-50.225713875,lourdes,SP
-23.604640557266492,-49.626851825473224,salto do itarare,PR
-16.117235615979176,-42.530007101101056,fruta de leite,MG
-24.078397605750286,-51.743110775044144,lunardelli,PR
0.18167509905867923,-52.77880443225882,laranjal do jari,AP
-22.662965973432243,-45.842573767880445,goncalves,MG
-26.781269356330363,-52.05930998803086,passos maia,SC
-5.3554664803090795,-42.67464797972207,demerval lobao,PI
-2.851648619832603,-41.81092087915108,ilha grande,PI
-20.198848134853712,-47.71034856732503,buritizal,SP
-1.8269849461335492,-44.87284116350003,cururupu,MA
-3.5619988928990187,-39.866241035211075,miraima,CE
-9.735071260960224,-38.12611823015966,santa brigida,BA
-21.95002537691152,-43.166999453055666,santana do deserto,MG
-10.537377144476352,-37.4369288092342,ribeiropolis,SE
-23.702852723394397,-46.401558774842776,colonia castrolanda,PR
-11.592101208505536,-51.07830428044153,sao felix do araguaia,MT
-20.3267972765532,-44.038049518133064,moeda,MG
-8.899547914252787,-39.79162711517329,curaca,BA
-29.185461286151302,-49.610261548630376,balneario gaivota,SC
-27.400624320668214,-53.466393184352896,taquarucu do sul,RS
-21.509527656859056,-46.194550904589974,divisa nova,MG
-13.823845481113288,-39.14311445288564,igrapiuna,BA
-20.64800153787875,-50.65891165748857,guzolandia,SP
-27.165424028958157,-50.468346112353636,ponte alta do norte,SC
-3.504514941264218,-39.57289793990247,amanari,CE
-21.169224531912928,-49.109247578822426,elisiario,SP
-15.312677184449633,-50.05819609345264,morro agudo de goias,GO
-11.098971318609571,-38.51438628448383,cipo,BA
-17.731359573517103,-49.804548034194454,vicentinopolis,GO
-9.801289143752811,-49.21586726662134,divinopolis do tocantins,TO
-10.359514808033687,-36.82442839363847,japoata,SE
-6.599396608514999,-44.083368954982305,pastos bons,MA
-25.898313528205513,-53.26155286904538,nova esperanca do sudoeste,PR
-21.838713601760617,-48.49383407836214,gaviao peixoto,SP
-22.24811696954874,-44.93550706494929,santana do capivari,MG
-12.607428693356532,-38.9692279249555,sao felix,BA
-18.1149555306114,-41.24349244188794,ataleia,MG
-12.544637706504531,-45.14455082551754,sao desiderio,BA
-5.84076151578525,-35.692963484542844,santa maria,RN
-29.606572754821478,-52.672714503552996,vale do sol,RS
-28.81172225824629,-49.708916119371736,morro grande,SC
-16.29182075712011,-44.78241738587293,ubai,MG
-7.378433864114791,-37.19080828729754,itapetim,PE
-18.18791002797664,-43.99419565880902,capitao eneas,MG
-19.37357139168827,-54.97788310184184,rio negro,MS
-6.470218942578357,-41.95313688511277,novo oriente do piaui,PI
-21.51970447372325,-48.3926085,dobrada,SP
-3.6211121168839915,-39.506370465921535,uruburetama,CE
-2.135194019058387,-47.55642542638074,aurora do para,PA
-11.773163756887932,-41.76030404442295,canarana,BA
-16.3735475524323,-49.31817065024736,nova veneza,GO
-6.46568050128747,-38.17903615372152,tenente ananias,RN
-21.531051068927184,-50.552584939099404,gabriel monteiro,SP
-20.66017163220844,-49.38767812410183,ipigua,SP
-12.904811012545963,-38.65750609772988,itaparica,BA
-19.410060847411494,-45.15266137474036,martinho campos,MG
-25.168127219068424,-49.395157248729774,itaperucu,PR
-21.034292615687185,-49.927863044655254,planalto,SP
-19.31165254175412,-40.33091464568453,novo brasil,ES
-13.43686964834249,-60.48282404156809,cabixi,RO
-24.706967593299325,-54.22484025397584,entre rios do oeste,PR
-21.14286387086717,-48.511700314875895,taiacu,SP
-11.531844147294116,-39.078982574082204,barrocas,BA
-11.173692980050905,-48.103543055963144,silvanopolis,TO
-11.569373844434189,-47.16597675384324,almas,TO
-23.46582516210401,-50.76486401805031,sao sebastiao da amoreira,PR
-19.82190436837232,-44.00995343801027,ribeiro junqueira,MG
-8.45374627475932,-35.94743139643562,agrestina,PE
-11.811159429889262,-39.90713763516743,pintadas,BA
-19.63167558795861,-44.65947874320828,pequi,MG
-8.377521277196188,-41.836442559380714,campo alegre do fidalgo,PI
-13.719340499999968,-47.24983842413656,teresina de goias,GO
-7.223045472546267,-37.253001658502555,teixeira,PB
-5.126803341134368,-47.384933311136095,sao francisco do brejao,MA
-19.438892447117595,-42.21331360788665,iapu,MG
-9.086269497981458,-37.762385716701445,mata grande,AL
-9.63975355353934,-36.580330435041425,coite do noia,AL
-28.118631605154782,-52.78223672980239,coqueiros do sul,RS
-7.8019980045212565,-35.23674828565034,tracunhaem,PE
-3.366181764582814,-39.82972588264733,amontada,CE
-24.635857006402844,-48.8367744695219,itaoca,SP
-20.389146000418336,-43.28558037538228,cachoeira do brumado,MG
-12.803287309472456,-38.89504566990669,maragogipe,BA
-10.126440337605306,-36.898839497412084,sao bras,AL
-19.557546501010986,-44.137743918605594,capim branco,MG
-26.778027158907637,-52.853832527009004,uniao do oeste,SC
10.903854773744834,-18.98295118477645,pau d'arco,AL
-10.595527870209152,-38.2143100432492,fatima,BA
-6.967473523337757,-35.703889376761396,areia,PB
-29.37947725509433,-51.49929790863117,barao,RS
-6.7798676108810945,-35.49744467752393,pirpirituba,PB
-6.4382009523951265,-36.64130759198019,acari,RN
-20.637738780834987,-55.321797179110234,dois irmaos do buriti,MS
-21.357997243484455,-50.2836956443849,coroados,SP
-17.869711067483298,-39.86466876206778,posto da mata,BA
-23.620941669135696,-50.16760539672957,conselheiro mairinck,PR
-20.720192999999973,-42.71747243518868,sao miguel do anta,MG
-14.676823346891847,-41.269994499999974,caraibas,BA
-11.458714633055177,-41.51341171555974,america dourada,BA
-31.371802763637746,-53.92309714522935,hulha negra,RS
-9.589271582271095,-40.425445511064936,carnaiba do sertao,BA
-29.309868106632578,-52.06252914668057,travesseiro,RS
-15.954988111191632,-49.387728203721096,jesupolis,GO
-6.808690883958783,-51.04343336656178,ourilandia do norte,PA
-6.271295917127883,-35.20928728487901,goianinha,RN
-3.8107353276562757,-41.83109134883141,sao jose do divino,PI
-28.025350134783615,-54.5449051205551,senador salgado filho,RS
-15.638148670785498,-41.47643829385699,aguas vermelhas,MG
-18.16845426908847,-42.76652934530546,frei lagonegro,MG
-19.851711845554618,-42.206634418938926,sapucaia,MG
-22.311817138985642,-50.267577999999986,oscar bressane,SP
-6.556813603872683,-36.5913893537417,carnauba dos dantas,RN
-5.598867399145658,-44.366411644400955,sao domingos do maranhao,MA
-10.027016698346571,-37.56312810360697,monte alegre de sergipe,SE
-13.741903283643992,-46.88232961841306,nova roma,GO
-8.228635617504024,-39.37656630101901,terra nova,PE
-9.360840561169185,-62.581613352617424,cujubim,RO
-20.507008912433577,-42.205359002193234,orizania,MG
13.001420173555276,-23.583939075194326,ibiajara,BA
-24.966177674810627,-49.00475387401302,tunas do parana,PR
-27.03505862263834,-53.33222084457713,riqueza,SC
-22.064241923506295,-42.46630465024474,duas barras,RJ
-25.830380481885683,-53.737825738268015,perola d'oeste,PR
-25.379217423068965,-49.4054709486528,campo magro,PR
-9.790155009915328,-36.10295117414512,sao miguel dos campos,AL
-9.290888362386307,-44.95442285575326,ponto do marambaia,MG
-19.6407401024926,-43.987829793874894,baldim,MG
-20.7599353429916,-44.439799987358484,sao francisco do gloria,MG
-20.199591059824115,-46.511963563128894,sao roque de minas,MG
-10.295671632895502,-36.30910409325968,feliz deserto,AL
-20.28438581614482,-43.04304007390144,barra longa,MG
-3.447277407619559,-44.778761147014635,arari,MA
-7.790568377023833,-35.08971787781617,aracoiaba,PE
-8.14949748880774,-37.33694386680522,sertania,PE
-27.085616381959056,-52.45285376632186,arvoredo,SC
-29.157297333966053,-52.221607773222644,pouso novo,RS
-21.522291646490878,-47.99653445644678,guatapara,SP
-7.311863736477575,-38.94733999876401,milagres,CE
-8.184981406745264,-36.70748561496935,pocao,PE
-6.124765469511154,-36.813688479674084,florania,RN
-23.940066335340717,-51.58554012608893,borrazopolis,PR
-23.598778267191094,-48.31672570467914,rechan,SP
-20.850296609564445,-43.510963314505524,rio espera,MG
-22.33185867678113,-45.09608992265551,virginia,MG
-20.76668571431879,-44.099646285240084,itaguara,MG
-11.860459652819213,-41.75396975925798,salobro,BA
-20.841318353426487,-49.618516195235244,neves paulista,SP
-5.747089980921674,-39.631248267665804,mombaca,CE
-22.33960686062528,-50.39215191414606,lutecia,SP
-15.68630079457184,-43.97798721894154,varzelandia,MG
-29.593621625301907,-53.77643100473179,itaara,RS
-20.403113024668905,-47.28582215802161,claraval,MG
-7.5150486439718325,-37.63936852605619,agua branca,PB
-12.7114431286461,-39.69642648737907,itatim,BA
-22.54341723713751,-44.91104972285803,lavrinhas,SP
-14.323879983028775,-39.466431120888046,gongogi,BA
-16.028354049730375,-48.02712573222604,santa maria,DF
-19.691871832436114,-42.490289319055975,sao domingos das dores,MG
-1.2331532065492683,-48.284983731295725,santa barbara do para,PA
-7.621678104358816,-35.48251167663609,sao vicente ferrer,PE
-28.880616788748963,-54.526571757436855,sao pedro do sul,RS
-15.591064808180608,-58.237507469811035,sao jose dos quatro marcos,MT
-20.70418935379011,-41.91672220956056,caiana,MG
-20.475118470443064,-42.48437146345938,sericita,MG
-22.250351684575868,-48.38464116202757,guarapua,SP
-27.896076936428578,-48.93170123126168,sao bonifacio,SC
-27.49044587656396,-53.39252827803814,seberi,RS
-7.061882597103642,-35.769992488170644,alagoa nova,PB
-27.18319395004147,-53.38556397253493,vicente dutra,RS
-21.09451117539126,-48.811578249999975,palmares paulista,SP
-12.282124024191361,-54.784297426244066,feliz natal,MT
-20.469976957751815,-42.62047990744983,jequeri,MG
-6.0314112514748714,-38.348699323487075,erere,CE
-20.351491288163988,-42.75769512720392,urucania,MG
-7.658375967560506,-35.319717803648714,vicencia,PE
-18.98573657356785,-40.75590125492057,aguia branca,ES
-24.7022161423951,-48.920584297029436,adrianopolis,PR
-2.213364698079295,-46.203271968919765,centro novo do maranhao,MA
-21.852402031953115,-51.393998109123544,santo expedito,SP
-18.13345719052034,-48.086695886787126,goiandira,GO
-5.098121551652053,-36.241779931512795,galinhos,RN
-4.919543808306813,-49.0812737601201,nova ipixuna,PA
-17.31254759938385,-44.23305233588002,francisco dumont,MG
-16.073789350635437,-41.7607685059747,santa cruz de salinas,MG
-22.402149492107974,-43.19183375236307,piao,RJ
-7.077091335231696,-36.732248704492505,assuncao,PB
-22.96791253903447,-51.64762099862914,guaraci,PR
-6.413210569755628,-38.48859760196848,flores,CE
-12.90632437801666,-39.19152976979645,dom macedo costa,BA
-20.607959205724853,-41.69926425995781,divino de sao lourenco,ES
-20.202898634773685,-44.435416345359954,itatiaiucu,MG
-14.452067634260246,-56.805191818262685,nortelandia,MT
-14.882340525941217,-44.087355253152026,sao joao das missoes,MG
-9.900183764478982,-37.717035832262326,poco redondo,SE
-12.625931933749932,-38.64379700978283,sao francisco do conde,BA
-18.448290873976394,-43.65855568649138,datas,MG
-24.886010712744998,-52.20981931088694,palmital,PR
-27.173091661292656,-51.739028594210716,jabora,SC
-16.99828846158968,-40.54127686096487,bertopolis,MG
-11.806520014049939,-39.12027949842708,candeal,BA
-10.739385144893962,-40.1422593640343,filadelfia,BA
-20.64541961542368,-50.223863198560416,magda,SP
-2.92319248655288,-44.06273521723484,presidente juscelino,MA
-25.5534229350904,-48.62752422974045,alexandra,PR
-4.105077507812769,-63.138652003974286,coari,AM
-2.8971940318692724,-44.88787385176737,sao vicente ferrer,MA
-29.645687530160476,-53.584635075059275,silveira martins,RS
-27.593820055480833,-52.39973477612049,barao de cotegipe,RS
-21.511878377985084,-44.90210746389434,luminarias,MG
-16.12596303291707,-45.74138785471753,urucuia,MG
-4.056916940064907,-38.306566854158916,pindoretama,CE
-29.452267851607804,-53.388596294969204,nova palma,RS
-3.329991846374207,-43.53040100153815,sao benedito do rio preto,MA
-20.340183139504454,-40.73167973417412,paraju,ES
-21.625645496895352,-41.98519583710767,tres irmaos,RJ
3.3624990871692457,-59.83284645508337,bonfim,RR
-27.339123648207032,-51.61114997398993,ouro,SC
-20.44826199647369,-45.55630997059515,corrego fundo,MG
-27.80110147088807,-49.48886770730634,bom retiro,SC
-15.23766174493353,-51.17648339697597,britania,GO
-11.491639566711118,-39.41136307520129,retirolandia,BA
-18.04197014481359,-44.049120634599994,patis,MG
-10.501804834433639,-38.977841397150385,euclides da cunha,BA
-7.570047212577284,-44.063227109671274,sebastiao leal,PI
-7.783545567774075,-34.9013916885921,itapissuma,PE
-2.2441528267165904,-45.85790398207672,maranhaozinho,MA
-23.256869965865377,-50.97152719864931,jataizinho,PR
-6.282343545881599,-38.16422209010284,marcelino vieira,RN
-9.48742439697141,-44.584856989890476,redencao do gurgueia,PI
-6.087694775329036,-38.124607634066564,francisco dantas,RN
-21.207949118544864,-41.88977443369495,boa ventura,RJ
-11.965236930382034,-39.015629648927046,conceicao do jacuipe,BA
-29.3653656957918,-51.462550779143726,arroio do tigre,RS
-10.120928423743791,-36.18266402531586,coruripe,AL
-17.047163045988746,-42.34928891011518,francisco badaro,MG
-16.871207313425803,-42.505720565985115,berilo,MG
-8.073676696887524,-42.04982379242429,nova santa rita,PI
-21.868313548258158,-42.698740442406134,angustura,MG
-28.124523839145958,-54.89558874069693,sao pedro do butia,RS
-27.42181536501687,-49.7815627175047,atalanta,SC
-4.163607619498055,-40.93889206115138,carnaubal,CE
-27.484265850651127,-53.692034694160725,miraguai,RS
-22.48743216210628,-46.15783120252081,santo antonio do pinhal,SP
-18.947673738116595,-48.17591170124266,martinesia,MG
-21.654678113958887,-54.431991500990534,prudencio thomaz,MS
-27.4031331096922,-49.830836082137026,agrolandia,SC
-15.336706456485423,-41.2908173799304,candido sales,BA
-21.676585392558525,-51.38007206805823,flora rica,SP
-19.64450180123949,-43.97965674867521,confins,MG
-10.731596861563364,-37.18692056143057,riachuelo,SE
-6.096328028826077,-36.46638801639827,lagoa nova,RN
-23.53624688875251,-52.589490652364745,sao tome,PR
-4.039633092040495,-45.23703369599843,satubinha,MA
-11.407954646810081,-38.346423252957095,olindina,BA
-20.342409517540304,-41.63983057399466,irupi,ES
-23.744934048598324,-50.07362020313589,jaboti,PR
-26.948805171142574,-50.676284819937784,lebon regis,SC
-9.135972170733522,-36.034397645609815,uniao dos palmares,AL
-22.19490596428112,-48.77926818796573,boraceia,SP
-20.438229247283964,-52.879645299120156,agua clara,MS
-22.65758400186155,-48.65885013096004,areiopolis,SP
-6.8161911158703425,-37.198779485659095,ipueira,RN
-22.527663450939887,-49.661018237848815,ubirajara,SP
-14.163351712190654,-40.00527133395886,itagi,BA
-18.29690516784608,-44.220298293792915,santo hipolito,MG
-8.240136181165399,-40.33361490761905,santa cruz,PE
-20.439798219824915,-42.104623253412015,luisburgo,MG
-5.877085873862944,-46.702125642469525,sitio novo,MA
-16.997031035899855,-44.62092705289295,lagoa dos patos,MG
-19.598300872168515,-45.784911850301015,estrela do indaia,MG
-20.16159337477424,-43.300652944075374,fonseca,MG
-6.448930439406627,-36.87949817368064,sao jose do serido,RN
-26.829918076536632,-52.14011661671493,vargeao,SC
-20.60822098364219,-49.29982240282409,onda verde,SP
-27.93734729375236,-52.42741519588945,ipiranga do sul,RS
-21.31153664230152,-47.562368801521735,serra azul,SP
-12.287006054244245,-55.299369443399186,vera,MT
-22.552311515435427,-52.03706054003496,jardim olinda,PR
4.792126114654575,-71.06060322465737,santo antonio do canaa,ES
-1.7943169163893993,-46.26605282412598,boa vista do gurupi,MA
-18.982500829087158,-41.2215841562342,goiabeira,MG
-7.181408055152822,-41.765204194836215,santa cruz do piaui,PI
-24.5350729109946,-49.19685535057188,itapirapua paulista,SP
-23.630111334325896,-49.31218119426212,coronel macedo,SP
-20.85418297695142,-50.25622052677096,nova luzitania,SP
-16.21869661060935,-49.19644620683842,ouro verde de goias,GO
-11.668328825642647,-38.03042824999996,acajutiba,BA
-22.790150179794665,-48.13035276789784,anhembi,SP
-16.089637012652823,-39.61483991670862,itagimirim,BA
-16.446876475358465,-40.49621959841038,rubim,MG
-26.84357548616772,-53.581296622377586,belmonte,SC
-28.185559646953863,-55.63986294958386,garruchos,RS
-12.187272948138546,-38.76850299999999,coracao de maria,BA
-20.98179590840312,-54.50375288825619,anhandui,MS
-29.518783693415386,-51.18627499599895,presidente lucena,RS
-16.815806284970872,-52.39699599999997,doverlandia,GO
-6.834627058105803,-40.61358680606763,pio ix,PI
-8.60849071829245,-35.95264740827698,cupira,PE
-18.230072835116523,-47.834836413036186,ouvidor,GO
-25.637578852316054,-53.215118342386134,boa esperanca do iguacu,PR
-28.790753278819732,-52.988140415587424,alto alegre,RS
-27.805894490782272,-54.043775117901575,alegria,RS
-16.83718207850916,-40.10627379506336,jucurucu,BA
-15.921211571000061,-49.60427183148127,itaguari,GO
-1.2029368892413108,-46.14057865782516,viseu,PA
-5.519741003082025,-38.24939230133161,alto santo,CE
-28.056118844590653,-51.18981691742046,esmeralda,RS
-3.9532422291143487,-38.69394848431213,lages,CE
-5.356587462321492,-36.126088110555116,jandaira,RN
-16.924338754635873,-49.236520771162354,hidrolandia,GO
-1.9760396191338656,-48.96068447406874,igarape-miri,PA
-22.41590109106385,-48.45021985737814,mineiros do tiete,SP
-7.08765530317635,-35.95985725301537,montadas,PB
-7.241070010692442,-40.82730886800283,alegrete do piaui,PI
-7.4006471025982945,-38.75220742973026,mauriti,CE
-6.311073061723526,-35.48106514592226,santo antonio,RN
-20.89183701955897,-42.34367654566199,miradouro,MG
-19.79357699020032,-45.68145460444323,luz,MG
-12.033409764929775,-48.541255288324976,peixe,TO
-7.536613166907874,-37.81852054013687,juru,PB
-22.010711547087496,-49.78728828442975,julio mesquita,SP
-16.48177958547589,-52.73266148396841,ribeiraozinho,MT
-20.508910580292323,-42.80000759740053,amparo da serra,MG
-9.499672049413448,-43.06385722171608,campo alegre de lourdes,BA
-18.616816083891035,-47.885393087997485,cascalho rico,MG
-8.238876857101289,-35.46246011963946,cha grande,PE
-29.28781024753662,-51.87118374546665,roca sales,RS
-17.155864679044385,-50.19109793410351,jandaia,GO
-28.509096047998206,-49.4592315453387,treviso,SC
-28.12866725720165,-54.45910180238341,sete de setembro,RS
-18.875303991965502,-41.10116663755757,mantenopolis,ES
-23.518464602677543,-50.78493829660104,santa cecilia do pavao,PR
-13.250308587547032,-41.664001989844195,abaira,BA
-6.948197638940755,-35.54598515950315,alagoinha,PB
-11.309464127745567,-38.21937493287659,itapicuru,BA
-30.58249897852016,-51.76449339860075,cerro grande do sul,RS
-22.88361316122929,-49.98115298311834,salto grande,SP
-11.883965847773133,-44.25799977557317,cotegipe,BA
-27.633166462574977,-51.33598185191353,celso ramos,SC
-20.988216338537235,-42.99590287083714,divinesia,MG
-6.245078288454222,-38.91514533294594,guassusse,CE
-15.804332031873203,-46.93371318635575,cabeceiras,GO
-14.707048237222141,-40.48838646220025,planalto,BA
-15.60540750107155,-39.37973804894092,mascote,BA
-27.713932823921972,-54.52951726250997,tuparendi,RS
-6.7904593547038745,-38.72080235975721,ipaumirim,CE
-28.54256138270972,-51.69100867504224,guabiju,RS
-27.67279400998339,-49.0492541632643,rancho queimado,SC
